feedback_date,theme,theme_count,total_feedback,theme_share,theme_label
2024-11-13,delivery_delay,40,139,0.28776978417266186,Delivery Delay
2024-11-14,delivery_delay,26,126,0.20634920634920634,Delivery Delay
2024-11-15,delivery_delay,25,109,0.22935779816513763,Delivery Delay
2024-11-16,delivery_delay,41,139,0.2949640287769784,Delivery Delay
2024-11-17,delivery_delay,34,120,0.2833333333333333,Delivery Delay
2024-11-18,delivery_delay,28,138,0.2028985507246377,Delivery Delay
2024-11-19,delivery_delay,36,135,0.26666666666666666,Delivery Delay
2024-11-20,delivery_delay,32,118,0.2711864406779661,Delivery Delay
2024-11-21,delivery_delay,30,133,0.22556390977443608,Delivery Delay
2024-11-22,delivery_delay,33,142,0.2323943661971831,Delivery Delay
2024-11-23,delivery_delay,26,134,0.19402985074626866,Delivery Delay
2024-11-24,delivery_delay,34,134,0.2537313432835821,Delivery Delay
2024-11-25,delivery_delay,27,111,0.24324324324324326,Delivery Delay
2024-11-26,delivery_delay,31,143,0.21678321678321677,Delivery Delay
2024-11-27,delivery_delay,30,136,0.22058823529411764,Delivery Delay
2024-11-28,delivery_delay,34,134,0.2537313432835821,Delivery Delay
2024-11-29,delivery_delay,35,131,0.26717557251908397,Delivery Delay
2024-11-30,delivery_delay,35,140,0.25,Delivery Delay
2024-12-01,delivery_delay,32,138,0.2318840579710145,Delivery Delay
2024-12-02,delivery_delay,31,124,0.25,Delivery Delay
2024-12-03,delivery_delay,33,134,0.2462686567164179,Delivery Delay
2024-12-04,delivery_delay,35,130,0.2692307692307692,Delivery Delay
2024-12-05,delivery_delay,39,135,0.28888888888888886,Delivery Delay
2024-12-06,delivery_delay,35,140,0.25,Delivery Delay
2024-12-07,delivery_delay,36,141,0.2553191489361702,Delivery Delay
2024-12-08,delivery_delay,36,138,0.2608695652173913,Delivery Delay
2024-12-09,delivery_delay,43,145,0.296551724137931,Delivery Delay
2024-12-10,delivery_delay,28,141,0.19858156028368795,Delivery Delay
2024-12-11,delivery_delay,41,137,0.29927007299270075,Delivery Delay
2024-12-12,delivery_delay,38,142,0.2676056338028169,Delivery Delay
2024-12-13,delivery_delay,34,140,0.24285714285714285,Delivery Delay
2024-12-14,delivery_delay,32,124,0.25806451612903225,Delivery Delay
2024-12-15,delivery_delay,36,128,0.28125,Delivery Delay
2024-12-16,delivery_delay,20,132,0.15151515151515152,Delivery Delay
2024-12-17,delivery_delay,12,115,0.10434782608695652,Delivery Delay
2024-12-18,delivery_delay,32,122,0.26229508196721313,Delivery Delay
2024-12-19,delivery_delay,29,120,0.24166666666666667,Delivery Delay
2024-12-20,delivery_delay,26,132,0.19696969696969696,Delivery Delay
2024-12-21,delivery_delay,22,107,0.205607476635514,Delivery Delay
2024-12-22,delivery_delay,37,143,0.25874125874125875,Delivery Delay
2024-12-23,delivery_delay,27,129,0.20930232558139536,Delivery Delay
2024-12-24,delivery_delay,24,103,0.23300970873786409,Delivery Delay
2024-12-25,delivery_delay,29,117,0.24786324786324787,Delivery Delay
2024-12-26,delivery_delay,31,131,0.2366412213740458,Delivery Delay
2024-12-27,delivery_delay,29,136,0.21323529411764705,Delivery Delay
2024-12-28,delivery_delay,35,134,0.26119402985074625,Delivery Delay
2024-12-29,delivery_delay,32,135,0.23703703703703705,Delivery Delay
2024-12-30,delivery_delay,35,149,0.2348993288590604,Delivery Delay
2024-12-31,delivery_delay,26,129,0.20155038759689922,Delivery Delay
2025-01-01,delivery_delay,34,118,0.288135593220339,Delivery Delay
2025-01-02,delivery_delay,33,134,0.2462686567164179,Delivery Delay
2025-01-03,delivery_delay,37,137,0.27007299270072993,Delivery Delay
2025-01-04,delivery_delay,23,119,0.19327731092436976,Delivery Delay
2025-01-05,delivery_delay,34,148,0.22972972972972974,Delivery Delay
2025-01-06,delivery_delay,33,156,0.21153846153846154,Delivery Delay
2025-01-07,delivery_delay,34,126,0.2698412698412698,Delivery Delay
2025-01-08,delivery_delay,37,150,0.24666666666666667,Delivery Delay
2025-01-09,delivery_delay,33,131,0.25190839694656486,Delivery Delay
2025-01-10,delivery_delay,33,128,0.2578125,Delivery Delay
2025-01-11,delivery_delay,43,148,0.2905405405405405,Delivery Delay
2025-01-12,delivery_delay,41,136,0.3014705882352941,Delivery Delay
2025-01-13,delivery_delay,36,123,0.2926829268292683,Delivery Delay
2025-01-14,delivery_delay,31,135,0.22962962962962963,Delivery Delay
2025-01-15,delivery_delay,32,139,0.2302158273381295,Delivery Delay
2025-01-16,delivery_delay,40,148,0.2702702702702703,Delivery Delay
2025-01-17,delivery_delay,42,156,0.2692307692307692,Delivery Delay
2025-01-18,delivery_delay,26,120,0.21666666666666667,Delivery Delay
2025-01-19,delivery_delay,39,120,0.325,Delivery Delay
2025-01-20,delivery_delay,27,132,0.20454545454545456,Delivery Delay
2025-01-21,delivery_delay,35,130,0.2692307692307692,Delivery Delay
2025-01-22,delivery_delay,36,152,0.23684210526315788,Delivery Delay
2025-01-23,delivery_delay,35,139,0.2517985611510791,Delivery Delay
2025-01-24,delivery_delay,34,126,0.2698412698412698,Delivery Delay
2025-01-25,delivery_delay,28,143,0.1958041958041958,Delivery Delay
2025-01-26,delivery_delay,29,148,0.19594594594594594,Delivery Delay
2025-01-27,delivery_delay,28,113,0.24778761061946902,Delivery Delay
2025-01-28,delivery_delay,42,156,0.2692307692307692,Delivery Delay
2025-01-29,delivery_delay,36,137,0.26277372262773724,Delivery Delay
2025-01-30,delivery_delay,35,136,0.25735294117647056,Delivery Delay
2025-01-31,delivery_delay,33,136,0.2426470588235294,Delivery Delay
2025-02-01,delivery_delay,29,132,0.2196969696969697,Delivery Delay
2025-02-02,delivery_delay,35,138,0.2536231884057971,Delivery Delay
2025-02-03,delivery_delay,31,138,0.2246376811594203,Delivery Delay
2025-02-04,delivery_delay,33,132,0.25,Delivery Delay
2025-02-05,delivery_delay,36,139,0.2589928057553957,Delivery Delay
2025-02-06,delivery_delay,34,143,0.23776223776223776,Delivery Delay
2025-02-07,delivery_delay,34,149,0.22818791946308725,Delivery Delay
2025-02-08,delivery_delay,25,128,0.1953125,Delivery Delay
2025-02-09,delivery_delay,32,139,0.2302158273381295,Delivery Delay
2025-02-10,delivery_delay,37,138,0.26811594202898553,Delivery Delay
2025-02-11,delivery_delay,39,129,0.3023255813953488,Delivery Delay
2025-02-12,delivery_delay,38,140,0.2714285714285714,Delivery Delay
2025-02-13,delivery_delay,36,148,0.24324324324324326,Delivery Delay
2025-02-14,delivery_delay,31,116,0.2672413793103448,Delivery Delay
2025-02-15,delivery_delay,26,128,0.203125,Delivery Delay
2025-02-16,delivery_delay,35,143,0.24475524475524477,Delivery Delay
2025-02-17,delivery_delay,31,136,0.22794117647058823,Delivery Delay
2025-02-18,delivery_delay,41,145,0.2827586206896552,Delivery Delay
2025-02-19,delivery_delay,24,117,0.20512820512820512,Delivery Delay
2025-02-20,delivery_delay,38,143,0.26573426573426573,Delivery Delay
2025-02-21,delivery_delay,34,139,0.2446043165467626,Delivery Delay
2025-02-22,delivery_delay,19,114,0.16666666666666666,Delivery Delay
2025-02-23,delivery_delay,32,123,0.2601626016260163,Delivery Delay
2025-02-24,delivery_delay,33,135,0.24444444444444444,Delivery Delay
2025-02-25,delivery_delay,35,139,0.2517985611510791,Delivery Delay
2025-02-26,delivery_delay,30,127,0.23622047244094488,Delivery Delay
2025-02-27,delivery_delay,25,120,0.20833333333333334,Delivery Delay
2025-02-28,delivery_delay,36,130,0.27692307692307694,Delivery Delay
2025-03-01,delivery_delay,36,137,0.26277372262773724,Delivery Delay
2025-03-02,delivery_delay,42,141,0.2978723404255319,Delivery Delay
2025-03-03,delivery_delay,28,128,0.21875,Delivery Delay
2025-03-04,delivery_delay,40,142,0.28169014084507044,Delivery Delay
2025-03-05,delivery_delay,35,137,0.25547445255474455,Delivery Delay
2025-03-06,delivery_delay,23,143,0.16083916083916083,Delivery Delay
2025-03-07,delivery_delay,25,123,0.2032520325203252,Delivery Delay
2025-03-08,delivery_delay,37,128,0.2890625,Delivery Delay
2025-03-09,delivery_delay,29,135,0.21481481481481482,Delivery Delay
2025-03-10,delivery_delay,30,127,0.23622047244094488,Delivery Delay
2025-03-11,delivery_delay,29,138,0.21014492753623187,Delivery Delay
2025-03-12,delivery_delay,22,133,0.16541353383458646,Delivery Delay
2025-03-13,delivery_delay,31,121,0.256198347107438,Delivery Delay
2025-03-14,delivery_delay,33,140,0.2357142857142857,Delivery Delay
2025-03-15,delivery_delay,27,131,0.20610687022900764,Delivery Delay
2025-03-16,delivery_delay,34,134,0.2537313432835821,Delivery Delay
2025-03-17,delivery_delay,39,135,0.28888888888888886,Delivery Delay
2025-03-18,delivery_delay,20,99,0.20202020202020202,Delivery Delay
2025-03-19,delivery_delay,25,121,0.2066115702479339,Delivery Delay
2025-03-20,delivery_delay,21,120,0.175,Delivery Delay
2025-03-21,delivery_delay,32,138,0.2318840579710145,Delivery Delay
2025-03-22,delivery_delay,34,142,0.23943661971830985,Delivery Delay
2025-03-23,delivery_delay,25,121,0.2066115702479339,Delivery Delay
2025-03-24,delivery_delay,34,146,0.2328767123287671,Delivery Delay
2025-03-25,delivery_delay,32,119,0.2689075630252101,Delivery Delay
2025-03-26,delivery_delay,29,137,0.2116788321167883,Delivery Delay
2025-03-27,delivery_delay,31,131,0.2366412213740458,Delivery Delay
2025-03-28,delivery_delay,31,125,0.248,Delivery Delay
2025-03-29,delivery_delay,30,125,0.24,Delivery Delay
2025-03-30,delivery_delay,32,137,0.23357664233576642,Delivery Delay
2025-03-31,delivery_delay,39,150,0.26,Delivery Delay
2025-04-01,delivery_delay,41,152,0.26973684210526316,Delivery Delay
2025-04-02,delivery_delay,46,145,0.31724137931034485,Delivery Delay
2025-04-03,delivery_delay,31,138,0.2246376811594203,Delivery Delay
2025-04-04,delivery_delay,27,116,0.23275862068965517,Delivery Delay
2025-04-05,delivery_delay,38,148,0.25675675675675674,Delivery Delay
2025-04-06,delivery_delay,26,139,0.18705035971223022,Delivery Delay
2025-04-07,delivery_delay,20,119,0.16806722689075632,Delivery Delay
2025-04-08,delivery_delay,32,127,0.25196850393700787,Delivery Delay
2025-04-09,delivery_delay,36,124,0.2903225806451613,Delivery Delay
2025-04-10,delivery_delay,35,147,0.23809523809523808,Delivery Delay
2025-04-11,delivery_delay,40,150,0.26666666666666666,Delivery Delay
2025-04-12,delivery_delay,33,158,0.2088607594936709,Delivery Delay
2025-04-13,delivery_delay,28,109,0.25688073394495414,Delivery Delay
2025-04-14,delivery_delay,41,132,0.3106060606060606,Delivery Delay
2025-04-15,delivery_delay,33,149,0.2214765100671141,Delivery Delay
2025-04-16,delivery_delay,35,130,0.2692307692307692,Delivery Delay
2025-04-17,delivery_delay,29,123,0.23577235772357724,Delivery Delay
2025-04-18,delivery_delay,36,139,0.2589928057553957,Delivery Delay
2025-04-19,delivery_delay,26,110,0.23636363636363636,Delivery Delay
2025-04-20,delivery_delay,32,128,0.25,Delivery Delay
2025-04-21,delivery_delay,33,132,0.25,Delivery Delay
2025-04-22,delivery_delay,26,137,0.1897810218978102,Delivery Delay
2025-04-23,delivery_delay,29,130,0.2230769230769231,Delivery Delay
2025-04-24,delivery_delay,29,145,0.2,Delivery Delay
2025-04-25,delivery_delay,30,121,0.24793388429752067,Delivery Delay
2025-04-26,delivery_delay,40,129,0.31007751937984496,Delivery Delay
2025-04-27,delivery_delay,25,127,0.1968503937007874,Delivery Delay
2025-04-28,delivery_delay,19,118,0.16101694915254236,Delivery Delay
2025-04-29,delivery_delay,31,122,0.2540983606557377,Delivery Delay
2025-04-30,delivery_delay,31,125,0.248,Delivery Delay
2025-05-01,delivery_delay,39,149,0.26174496644295303,Delivery Delay
2025-05-02,delivery_delay,29,122,0.23770491803278687,Delivery Delay
2025-05-03,delivery_delay,32,129,0.24806201550387597,Delivery Delay
2025-05-04,delivery_delay,33,139,0.23741007194244604,Delivery Delay
2025-05-05,delivery_delay,40,126,0.31746031746031744,Delivery Delay
2025-05-06,delivery_delay,38,150,0.25333333333333335,Delivery Delay
2025-05-07,delivery_delay,34,130,0.26153846153846155,Delivery Delay
2025-05-08,delivery_delay,24,118,0.2033898305084746,Delivery Delay
2025-05-09,delivery_delay,28,142,0.19718309859154928,Delivery Delay
2025-05-10,delivery_delay,30,124,0.24193548387096775,Delivery Delay
2025-05-11,delivery_delay,36,132,0.2727272727272727,Delivery Delay
2025-05-12,delivery_delay,40,138,0.2898550724637681,Delivery Delay
2025-05-13,delivery_delay,32,129,0.24806201550387597,Delivery Delay
2025-05-14,delivery_delay,26,119,0.2184873949579832,Delivery Delay
2025-05-15,delivery_delay,33,124,0.2661290322580645,Delivery Delay
2025-05-16,delivery_delay,40,139,0.28776978417266186,Delivery Delay
2025-05-17,delivery_delay,37,124,0.29838709677419356,Delivery Delay
2025-05-18,delivery_delay,30,121,0.24793388429752067,Delivery Delay
2025-05-19,delivery_delay,29,114,0.2543859649122807,Delivery Delay
2025-05-20,delivery_delay,36,130,0.27692307692307694,Delivery Delay
2025-05-21,delivery_delay,23,108,0.21296296296296297,Delivery Delay
2025-05-22,delivery_delay,36,156,0.23076923076923078,Delivery Delay
2025-05-23,delivery_delay,47,148,0.31756756756756754,Delivery Delay
2025-05-24,delivery_delay,40,137,0.291970802919708,Delivery Delay
2025-05-25,delivery_delay,33,141,0.23404255319148937,Delivery Delay
2025-05-26,delivery_delay,21,119,0.17647058823529413,Delivery Delay
2025-05-27,delivery_delay,31,160,0.19375,Delivery Delay
2025-05-28,delivery_delay,34,147,0.23129251700680273,Delivery Delay
2025-05-29,delivery_delay,21,116,0.1810344827586207,Delivery Delay
2025-05-30,delivery_delay,27,133,0.20300751879699247,Delivery Delay
2025-05-31,delivery_delay,32,140,0.22857142857142856,Delivery Delay
2025-06-01,delivery_delay,32,132,0.24242424242424243,Delivery Delay
2025-06-02,delivery_delay,27,118,0.2288135593220339,Delivery Delay
2025-06-03,delivery_delay,25,121,0.2066115702479339,Delivery Delay
2025-06-04,delivery_delay,34,141,0.24113475177304963,Delivery Delay
2025-06-05,delivery_delay,25,116,0.21551724137931033,Delivery Delay
2025-06-06,delivery_delay,37,140,0.2642857142857143,Delivery Delay
2025-06-07,delivery_delay,39,138,0.2826086956521739,Delivery Delay
2025-06-08,delivery_delay,35,142,0.24647887323943662,Delivery Delay
2025-06-09,delivery_delay,26,126,0.20634920634920634,Delivery Delay
2025-06-10,delivery_delay,41,152,0.26973684210526316,Delivery Delay
2025-06-11,delivery_delay,29,133,0.21804511278195488,Delivery Delay
2025-06-12,delivery_delay,39,137,0.2846715328467153,Delivery Delay
2025-06-13,delivery_delay,27,137,0.19708029197080293,Delivery Delay
2025-06-14,delivery_delay,24,113,0.21238938053097345,Delivery Delay
2025-06-15,delivery_delay,25,104,0.2403846153846154,Delivery Delay
2025-06-16,delivery_delay,37,132,0.2803030303030303,Delivery Delay
2025-06-17,delivery_delay,26,117,0.2222222222222222,Delivery Delay
2025-06-18,delivery_delay,29,136,0.21323529411764705,Delivery Delay
2025-06-19,delivery_delay,37,130,0.2846153846153846,Delivery Delay
2025-06-20,delivery_delay,34,137,0.24817518248175183,Delivery Delay
2025-06-21,delivery_delay,33,146,0.22602739726027396,Delivery Delay
2025-06-22,delivery_delay,23,134,0.17164179104477612,Delivery Delay
2025-06-23,delivery_delay,23,116,0.19827586206896552,Delivery Delay
2025-06-24,delivery_delay,26,134,0.19402985074626866,Delivery Delay
2025-06-25,delivery_delay,26,118,0.22033898305084745,Delivery Delay
2025-06-26,delivery_delay,31,119,0.2605042016806723,Delivery Delay
2025-06-27,delivery_delay,31,143,0.21678321678321677,Delivery Delay
2025-06-28,delivery_delay,34,132,0.25757575757575757,Delivery Delay
2025-06-29,delivery_delay,31,140,0.22142857142857142,Delivery Delay
2025-06-30,delivery_delay,22,133,0.16541353383458646,Delivery Delay
2025-07-01,delivery_delay,27,118,0.2288135593220339,Delivery Delay
2025-07-02,delivery_delay,32,128,0.25,Delivery Delay
2025-07-03,delivery_delay,29,124,0.23387096774193547,Delivery Delay
2025-07-04,delivery_delay,42,124,0.3387096774193548,Delivery Delay
2025-07-05,delivery_delay,36,126,0.2857142857142857,Delivery Delay
2025-07-06,delivery_delay,29,131,0.22137404580152673,Delivery Delay
2025-07-07,delivery_delay,26,116,0.22413793103448276,Delivery Delay
2025-07-08,delivery_delay,42,158,0.26582278481012656,Delivery Delay
2025-07-09,delivery_delay,31,134,0.23134328358208955,Delivery Delay
2025-07-10,delivery_delay,23,151,0.152317880794702,Delivery Delay
2025-07-11,delivery_delay,30,139,0.2158273381294964,Delivery Delay
2025-07-12,delivery_delay,37,141,0.2624113475177305,Delivery Delay
2025-07-13,delivery_delay,35,122,0.28688524590163933,Delivery Delay
2025-07-14,delivery_delay,32,123,0.2601626016260163,Delivery Delay
2025-07-15,delivery_delay,33,120,0.275,Delivery Delay
2025-07-16,delivery_delay,31,112,0.2767857142857143,Delivery Delay
2025-07-17,delivery_delay,32,136,0.23529411764705882,Delivery Delay
2025-07-18,delivery_delay,37,141,0.2624113475177305,Delivery Delay
2025-07-19,delivery_delay,37,145,0.25517241379310346,Delivery Delay
2025-07-20,delivery_delay,30,147,0.20408163265306123,Delivery Delay
2025-07-21,delivery_delay,31,124,0.25,Delivery Delay
2025-07-22,delivery_delay,25,125,0.2,Delivery Delay
2025-07-23,delivery_delay,28,129,0.21705426356589147,Delivery Delay
2025-07-24,delivery_delay,37,154,0.24025974025974026,Delivery Delay
2025-07-25,delivery_delay,27,126,0.21428571428571427,Delivery Delay
2025-07-26,delivery_delay,37,146,0.2534246575342466,Delivery Delay
2025-07-27,delivery_delay,30,144,0.20833333333333334,Delivery Delay
2025-07-28,delivery_delay,38,148,0.25675675675675674,Delivery Delay
2025-07-29,delivery_delay,25,101,0.24752475247524752,Delivery Delay
2025-07-30,delivery_delay,30,133,0.22556390977443608,Delivery Delay
2025-07-31,delivery_delay,37,133,0.2781954887218045,Delivery Delay
2025-08-01,delivery_delay,41,143,0.2867132867132867,Delivery Delay
2025-08-02,delivery_delay,38,151,0.25165562913907286,Delivery Delay
2025-08-03,delivery_delay,33,130,0.25384615384615383,Delivery Delay
2025-08-04,delivery_delay,20,143,0.13986013986013987,Delivery Delay
2025-08-05,delivery_delay,26,122,0.21311475409836064,Delivery Delay
2025-08-06,delivery_delay,33,143,0.23076923076923078,Delivery Delay
2025-08-07,delivery_delay,26,116,0.22413793103448276,Delivery Delay
2025-08-08,delivery_delay,32,124,0.25806451612903225,Delivery Delay
2025-08-09,delivery_delay,29,125,0.232,Delivery Delay
2025-08-10,delivery_delay,29,158,0.18354430379746836,Delivery Delay
2025-08-11,delivery_delay,27,131,0.20610687022900764,Delivery Delay
2025-08-12,delivery_delay,43,155,0.27741935483870966,Delivery Delay
2025-08-13,delivery_delay,29,119,0.24369747899159663,Delivery Delay
2025-08-14,delivery_delay,36,136,0.2647058823529412,Delivery Delay
2025-08-15,delivery_delay,28,142,0.19718309859154928,Delivery Delay
2025-08-16,delivery_delay,23,117,0.19658119658119658,Delivery Delay
2025-08-17,delivery_delay,26,138,0.18840579710144928,Delivery Delay
2025-08-18,delivery_delay,31,117,0.26495726495726496,Delivery Delay
2025-08-19,delivery_delay,35,129,0.2713178294573643,Delivery Delay
2025-08-20,delivery_delay,40,146,0.273972602739726,Delivery Delay
2025-08-21,delivery_delay,31,145,0.21379310344827587,Delivery Delay
2025-08-22,delivery_delay,34,146,0.2328767123287671,Delivery Delay
2025-08-23,delivery_delay,34,122,0.2786885245901639,Delivery Delay
2025-08-24,delivery_delay,28,129,0.21705426356589147,Delivery Delay
2025-08-25,delivery_delay,33,129,0.2558139534883721,Delivery Delay
2025-08-26,delivery_delay,19,124,0.1532258064516129,Delivery Delay
2025-08-27,delivery_delay,34,126,0.2698412698412698,Delivery Delay
2025-08-28,delivery_delay,40,123,0.3252032520325203,Delivery Delay
2025-08-29,delivery_delay,19,121,0.15702479338842976,Delivery Delay
2025-08-30,delivery_delay,31,127,0.2440944881889764,Delivery Delay
2025-08-31,delivery_delay,18,124,0.14516129032258066,Delivery Delay
2025-09-01,delivery_delay,34,132,0.25757575757575757,Delivery Delay
2025-09-02,delivery_delay,30,132,0.22727272727272727,Delivery Delay
2025-09-03,delivery_delay,32,136,0.23529411764705882,Delivery Delay
2025-09-04,delivery_delay,38,133,0.2857142857142857,Delivery Delay
2025-09-05,delivery_delay,30,113,0.26548672566371684,Delivery Delay
2025-09-06,delivery_delay,33,122,0.27049180327868855,Delivery Delay
2025-09-07,delivery_delay,39,141,0.2765957446808511,Delivery Delay
2025-09-08,delivery_delay,30,141,0.2127659574468085,Delivery Delay
2025-09-09,delivery_delay,37,152,0.24342105263157895,Delivery Delay
2025-09-10,delivery_delay,26,127,0.2047244094488189,Delivery Delay
2025-09-11,delivery_delay,31,129,0.24031007751937986,Delivery Delay
2025-09-12,delivery_delay,27,129,0.20930232558139536,Delivery Delay
2025-09-13,delivery_delay,26,115,0.22608695652173913,Delivery Delay
2025-09-14,delivery_delay,27,119,0.226890756302521,Delivery Delay
2025-09-15,delivery_delay,24,132,0.18181818181818182,Delivery Delay
2025-09-16,delivery_delay,32,133,0.24060150375939848,Delivery Delay
2025-09-17,delivery_delay,29,137,0.2116788321167883,Delivery Delay
2025-09-18,delivery_delay,32,135,0.23703703703703705,Delivery Delay
2025-09-19,delivery_delay,41,138,0.2971014492753623,Delivery Delay
2025-09-20,delivery_delay,44,142,0.30985915492957744,Delivery Delay
2025-09-21,delivery_delay,24,118,0.2033898305084746,Delivery Delay
2025-09-22,delivery_delay,32,117,0.27350427350427353,Delivery Delay
2025-09-23,delivery_delay,31,125,0.248,Delivery Delay
2025-09-24,delivery_delay,34,129,0.26356589147286824,Delivery Delay
2025-09-25,delivery_delay,26,113,0.23008849557522124,Delivery Delay
2025-09-26,delivery_delay,38,135,0.2814814814814815,Delivery Delay
2025-09-27,delivery_delay,26,146,0.1780821917808219,Delivery Delay
2025-09-28,delivery_delay,24,140,0.17142857142857143,Delivery Delay
2025-09-29,delivery_delay,30,122,0.2459016393442623,Delivery Delay
2025-09-30,delivery_delay,27,134,0.20149253731343283,Delivery Delay
2025-10-01,delivery_delay,32,135,0.23703703703703705,Delivery Delay
2025-10-02,delivery_delay,26,114,0.22807017543859648,Delivery Delay
2025-10-03,delivery_delay,35,125,0.28,Delivery Delay
2025-10-04,delivery_delay,27,139,0.19424460431654678,Delivery Delay
2025-10-05,delivery_delay,26,118,0.22033898305084745,Delivery Delay
2025-10-06,delivery_delay,34,130,0.26153846153846155,Delivery Delay
2025-10-07,delivery_delay,33,130,0.25384615384615383,Delivery Delay
2025-10-08,delivery_delay,22,129,0.17054263565891473,Delivery Delay
2025-10-09,delivery_delay,35,141,0.24822695035460993,Delivery Delay
2025-10-10,delivery_delay,27,127,0.2125984251968504,Delivery Delay
2025-10-11,delivery_delay,28,142,0.19718309859154928,Delivery Delay
2025-10-12,delivery_delay,19,116,0.16379310344827586,Delivery Delay
2025-10-13,delivery_delay,24,121,0.19834710743801653,Delivery Delay
2025-10-14,delivery_delay,15,123,0.12195121951219512,Delivery Delay
2025-10-15,delivery_delay,37,137,0.27007299270072993,Delivery Delay
2025-10-16,delivery_delay,43,143,0.3006993006993007,Delivery Delay
2025-10-17,delivery_delay,29,107,0.27102803738317754,Delivery Delay
2025-10-18,delivery_delay,37,143,0.25874125874125875,Delivery Delay
2025-10-19,delivery_delay,34,114,0.2982456140350877,Delivery Delay
2025-10-20,delivery_delay,24,110,0.21818181818181817,Delivery Delay
2025-10-21,delivery_delay,37,115,0.3217391304347826,Delivery Delay
2025-10-22,delivery_delay,25,115,0.21739130434782608,Delivery Delay
2025-10-23,delivery_delay,31,140,0.22142857142857142,Delivery Delay
2025-10-24,delivery_delay,31,130,0.23846153846153847,Delivery Delay
2025-10-25,delivery_delay,29,133,0.21804511278195488,Delivery Delay
2025-10-26,delivery_delay,40,138,0.2898550724637681,Delivery Delay
2025-10-27,delivery_delay,34,132,0.25757575757575757,Delivery Delay
2025-10-28,delivery_delay,34,142,0.23943661971830985,Delivery Delay
2025-10-29,delivery_delay,31,134,0.23134328358208955,Delivery Delay
2025-10-30,delivery_delay,30,130,0.23076923076923078,Delivery Delay
2025-10-31,delivery_delay,26,105,0.24761904761904763,Delivery Delay
2025-11-01,delivery_delay,44,149,0.2953020134228188,Delivery Delay
2025-11-02,delivery_delay,25,128,0.1953125,Delivery Delay
2025-11-03,delivery_delay,22,136,0.16176470588235295,Delivery Delay
2025-11-04,delivery_delay,32,130,0.24615384615384617,Delivery Delay
2025-11-05,delivery_delay,33,133,0.24812030075187969,Delivery Delay
2025-11-06,delivery_delay,32,126,0.25396825396825395,Delivery Delay
2025-11-07,delivery_delay,35,146,0.23972602739726026,Delivery Delay
2025-11-08,delivery_delay,44,142,0.30985915492957744,Delivery Delay
2025-11-09,delivery_delay,25,118,0.211864406779661,Delivery Delay
2025-11-10,delivery_delay,29,129,0.2248062015503876,Delivery Delay
2025-11-11,delivery_delay,42,145,0.2896551724137931,Delivery Delay
2025-11-12,delivery_delay,27,112,0.24107142857142858,Delivery Delay
2025-11-13,delivery_delay,28,136,0.20588235294117646,Delivery Delay
2025-11-14,delivery_delay,24,117,0.20512820512820512,Delivery Delay
2025-11-15,delivery_delay,22,110,0.2,Delivery Delay
2025-11-16,delivery_delay,29,137,0.2116788321167883,Delivery Delay
2025-11-17,delivery_delay,33,149,0.2214765100671141,Delivery Delay
2025-11-18,delivery_delay,29,134,0.21641791044776118,Delivery Delay
2025-11-19,delivery_delay,34,123,0.2764227642276423,Delivery Delay
2025-11-20,delivery_delay,27,143,0.1888111888111888,Delivery Delay
2025-11-21,delivery_delay,23,120,0.19166666666666668,Delivery Delay
2025-11-22,delivery_delay,37,130,0.2846153846153846,Delivery Delay
2025-11-23,delivery_delay,29,129,0.2248062015503876,Delivery Delay
2025-11-24,delivery_delay,29,121,0.2396694214876033,Delivery Delay
2025-11-25,delivery_delay,34,119,0.2857142857142857,Delivery Delay
2025-11-26,delivery_delay,28,119,0.23529411764705882,Delivery Delay
2025-11-27,delivery_delay,33,140,0.2357142857142857,Delivery Delay
2025-11-28,delivery_delay,27,129,0.20930232558139536,Delivery Delay
2025-11-29,delivery_delay,39,151,0.2582781456953642,Delivery Delay
2025-11-30,delivery_delay,39,129,0.3023255813953488,Delivery Delay
2025-12-01,delivery_delay,30,168,0.17857142857142858,Delivery Delay
2025-12-02,delivery_delay,27,119,0.226890756302521,Delivery Delay
2025-12-03,delivery_delay,19,133,0.14285714285714285,Delivery Delay
2025-12-04,delivery_delay,29,139,0.20863309352517986,Delivery Delay
2025-12-05,delivery_delay,37,113,0.3274336283185841,Delivery Delay
2025-12-06,delivery_delay,38,134,0.2835820895522388,Delivery Delay
2025-12-07,delivery_delay,35,124,0.28225806451612906,Delivery Delay
2025-12-08,delivery_delay,34,153,0.2222222222222222,Delivery Delay
2025-12-09,delivery_delay,36,134,0.26865671641791045,Delivery Delay
2025-12-10,delivery_delay,33,147,0.22448979591836735,Delivery Delay
2025-12-11,delivery_delay,36,132,0.2727272727272727,Delivery Delay
2025-12-12,delivery_delay,28,131,0.21374045801526717,Delivery Delay
2025-12-13,delivery_delay,48,137,0.35036496350364965,Delivery Delay
2025-12-14,delivery_delay,25,105,0.23809523809523808,Delivery Delay
2025-12-15,delivery_delay,29,122,0.23770491803278687,Delivery Delay
2025-12-16,delivery_delay,36,136,0.2647058823529412,Delivery Delay
2025-12-17,delivery_delay,31,128,0.2421875,Delivery Delay
2025-12-18,delivery_delay,27,118,0.2288135593220339,Delivery Delay
2025-12-19,delivery_delay,38,140,0.2714285714285714,Delivery Delay
2025-12-20,delivery_delay,28,145,0.19310344827586207,Delivery Delay
